game_date,game_id,game_status_text,home_team_id_x,away_team_id,season,team_id_home,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,team_id_away,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_team_season_wins,home_win_x,home_team_abbr,away_team_abbr,home_team_id_y,home_opp_team_id,home_is_home,home_pts_for,home_pts_against,home_win_y,home_team_pts,home_team_reb,home_team_ast,home_team_turnovers,home_team_fgm,home_team_fga,home_team_fg3m,home_team_fg3a,home_team_ftm,home_team_fta,home_team_fg_pct,home_team_fg3_pct,home_team_ft_pct,home_team_efg_pct,home_opp_pts,home_opp_reb,home_opp_ast,home_opp_turnovers,home_opp_fgm,home_opp_fga,home_opp_fg3m,home_opp_fg3a,home_opp_ftm,home_opp_fta,home_opp_fg_pct,home_opp_fg3_pct,home_opp_ft_pct,home_opp_efg_pct,home_rest_days,home_team_name,home_pregame_standingsdate,home_team_pts_prev,home_team_reb_prev,home_team_ast_prev,home_team_turnovers_prev,home_team_fga_prev,home_team_fgm_prev,home_team_fg3a_prev,home_team_fg3m_prev,home_team_fta_prev,home_team_ftm_prev,home_team_fg_pct_prev,home_team_fg3_pct_prev,home_team_ft_pct_prev,home_team_efg_pct_prev,home_team_pts_prev_r3,home_team_reb_prev_r3,home_team_ast_prev_r3,home_team_turnovers_prev_r3,home_team_fga_prev_r3,home_team_fgm_prev_r3,home_team_fg3a_prev_r3,home_team_fg3m_prev_r3,home_team_fta_prev_r3,home_team_ftm_prev_r3,home_team_fg_pct_prev_r3,home_team_fg3_pct_prev_r3,home_team_ft_pct_prev_r3,home_team_efg_pct_prev_r3,home_team_pts_prev_r5,home_team_reb_prev_r5,home_team_ast_prev_r5,home_team_turnovers_prev_r5,home_team_fga_prev_r5,home_team_fgm_prev_r5,home_team_fg3a_prev_r5,home_team_fg3m_prev_r5,home_team_fta_prev_r5,home_team_ftm_prev_r5,home_team_fg_pct_prev_r5,home_team_fg3_pct_prev_r5,home_team_ft_pct_prev_r5,home_team_efg_pct_prev_r5,home_team_pts_prev_r10,home_team_reb_prev_r10,home_team_ast_prev_r10,home_team_turnovers_prev_r10,home_team_fga_prev_r10,home_team_fgm_prev_r10,home_team_fg3a_prev_r10,home_team_fg3m_prev_r10,home_team_fta_prev_r10,home_team_ftm_prev_r10,home_team_fg_pct_prev_r10,home_team_fg3_pct_prev_r10,home_team_ft_pct_prev_r10,home_team_efg_pct_prev_r10,away_opp_team_id,away_is_home,away_pts_for,away_pts_against,away_win,away_team_pts,away_team_reb,away_team_ast,away_team_turnovers,away_team_fgm,away_team_fga,away_team_fg3m,away_team_fg3a,away_team_ftm,away_team_fta,away_team_fg_pct,away_team_fg3_pct,away_team_ft_pct,away_team_efg_pct,away_opp_pts,away_opp_reb,away_opp_ast,away_opp_turnovers,away_opp_fgm,away_opp_fga,away_opp_fg3m,away_opp_fg3a,away_opp_ftm,away_opp_fta,away_opp_fg_pct,away_opp_fg3_pct,away_opp_ft_pct,away_opp_efg_pct,away_rest_days,away_team_name,away_pregame_standingsdate,away_team_pts_prev,away_team_reb_prev,away_team_ast_prev,away_team_turnovers_prev,away_team_fga_prev,away_team_fgm_prev,away_team_fg3a_prev,away_team_fg3m_prev,away_team_fta_prev,away_team_ftm_prev,away_team_fg_pct_prev,away_team_fg3_pct_prev,away_team_ft_pct_prev,away_team_efg_pct_prev,away_team_pts_prev_r3,away_team_reb_prev_r3,away_team_ast_prev_r3,away_team_turnovers_prev_r3,away_team_fga_prev_r3,away_team_fgm_prev_r3,away_team_fg3a_prev_r3,away_team_fg3m_prev_r3,away_team_fta_prev_r3,away_team_ftm_prev_r3,away_team_fg_pct_prev_r3,away_team_fg3_pct_prev_r3,away_team_ft_pct_prev_r3,away_team_efg_pct_prev_r3,away_team_pts_prev_r5,away_team_reb_prev_r5,away_team_ast_prev_r5,away_team_turnovers_prev_r5,away_team_fga_prev_r5,away_team_fgm_prev_r5,away_team_fg3a_prev_r5,away_team_fg3m_prev_r5,away_team_fta_prev_r5,away_team_ftm_prev_r5,away_team_fg_pct_prev_r5,away_team_fg3_pct_prev_r5,away_team_ft_pct_prev_r5,away_team_efg_pct_prev_r5,away_team_pts_prev_r10,away_team_reb_prev_r10,away_team_ast_prev_r10,away_team_turnovers_prev_r10,away_team_fga_prev_r10,away_team_fgm_prev_r10,away_team_fg3a_prev_r10,away_team_fg3m_prev_r10,away_team_fta_prev_r10,away_team_ftm_prev_r10,away_team_fg_pct_prev_r10,away_team_fg3_pct_prev_r10,away_team_ft_pct_prev_r10,away_team_efg_pct_prev_r10,y_home_win
2022-10-28,22200076,Final,1610612750,1610612747,2022,1610612750,111,0.414,0.667,0.325,27,49,1610612747,102,0.416,0.704,0.31,20,55,1,1,MIN,LAL,1610612750,1610612747,TRUE,111,102,1,111,49,27,10,41,99,13,40,16,24,0.414141414,0.325,0.666666667,0.47979798,102,55,20,22,37,89,9,29,19,27,0.415730337,0.310344828,0.703703704,0.466292135,2,Minnesota,2022-10-28 00:00:00,134,30,37,16,80,52,34,20,16,10,0.65,0.588235294,0.625,0.775,118.6666667,44.66666667,28.33333333,15.66666667,84.66666667,45.33333333,33,12.66666667,20.66666667,15.33333333,0.538195913,0.380139152,0.726010101,0.614305849,119.4,49.8,26,16.2,91,44.8,34,11.8,23.6,18,0.497485056,0.347381737,0.747068511,0.56406969,117.1,48.7,26.6,15.2,90.4,43.1,34.4,11.6,25.7,19.3,0.479847219,0.3365795,0.751437725,0.544854586,1610612750,FALSE,102,111,0,102,55,20,22,37,89,9,29,19,27,0.415730337,0.310344828,0.703703704,0.466292135,111,49,27,10,41,99,13,40,16,24,0.414141414,0.325,0.666666667,0.47979798,2,L.A. Lakers,2022-10-28 00:00:00,99,47,25,14,90,40,30,8,16,11,0.444444444,0.266666667,0.6875,0.488888889,100,41.66666667,24.66666667,12.33333333,92,38,36,7.666666667,20.66666667,16.33333333,0.413720149,0.216161616,0.777884615,0.455361976,99,42,23,16,90.2,36.6,36.2,8.2,23.6,17.6,0.404943411,0.228181818,0.747763027,0.450443348,102.1,45,23.1,17.1,88,35.7,37.9,9.9,27.9,20.8,0.404922395,0.260811308,0.755264943,0.461283292,1
2022-10-28,22200077,Final,1610612759,1610612741,2022,1610612759,129,0.535,0.808,0.421,37,42,1610612741,124,0.475,0.808,0.333,20,42,1,1,SAS,CHI,1610612759,1610612741,TRUE,129,124,1,129,42,37,20,46,86,16,38,21,26,0.534883721,0.421052632,0.807692308,0.627906977,124,42,20,12,47,99,9,27,21,26,0.474747475,0.333333333,0.807692308,0.52020202,2,San Antonio,2022-10-28 00:00:00,122,41,34,16,95,43,36,16,22,20,0.452631579,0.444444444,0.909090909,0.536842105,117,44.66666667,32.66666667,14.33333333,96.33333333,44.66666667,37,14.66666667,16.66666667,13,0.464306835,0.396607133,0.749184149,0.541387176,118,43,30.8,15,93.8,43.6,35.2,13.6,23,17.2,0.468034157,0.38881817,0.737822178,0.542340723,110.5,45,27.3,16.7,90.7,40.2,35.5,12.1,24.7,18,0.445115113,0.343780298,0.72610626,0.512815163,1610612759,FALSE,124,129,0,124,42,20,12,47,99,9,27,21,26,0.474747475,0.333333333,0.807692308,0.52020202,129,42,37,20,46,86,16,38,21,26,0.534883721,0.421052632,0.807692308,0.627906977,2,Chicago,2022-10-28 00:00:00,124,44,34,17,87,43,30,16,24,22,0.494252874,0.533333333,0.916666667,0.586206897,113.3333333,46.33333333,27.33333333,13.33333333,86,39.66666667,26.66666667,11,26,23,0.460591133,0.416967707,0.88440613,0.524288451,111.2,44.6,24.8,13.4,86,38.6,28.6,10.6,27.8,23.4,0.448071027,0.374254698,0.844280042,0.509128672,115.4,44.7,26.8,16,87.3,41.8,31.3,11.5,24.4,20.3,0.478762113,0.375761329,0.821024137,0.544501641,1
2022-10-28,22200078,Final,1610612743,1610612762,2022,1610612743,117,0.459,0.647,0.459,18,58,1610612762,101,0.418,0.789,0.256,24,38,1,1,DEN,UTA,1610612743,1610612762,TRUE,117,101,1,117,58,18,12,39,85,17,37,22,34,0.458823529,0.459459459,0.647058824,0.558823529,101,38,24,9,38,91,10,39,15,19,0.417582418,0.256410256,0.789473684,0.472527473,2,Denver,2022-10-28 00:00:00,110,54,34,11,92,42,34,9,21,17,0.456521739,0.264705882,0.80952381,0.505434783,114,46,31.66666667,12.33333333,89.33333333,43,34.33333333,13.66666667,22,14.33333333,0.48171496,0.392706149,0.653865847,0.559213016,114.4,42.8,29.2,15.6,87.4,43,31.8,12.2,21.8,16.2,0.492391262,0.369313529,0.749208397,0.562356053,113.8,42.5,27.2,16.3,85.9,41.5,31.3,11.5,25.8,19.3,0.483709258,0.361980118,0.752078992,0.550656198,1610612743,FALSE,101,117,0,101,38,24,9,38,91,10,39,15,19,0.417582418,0.256410256,0.789473684,0.472527473,117,58,18,12,39,85,17,37,22,34,0.458823529,0.459459459,0.647058824,0.558823529,2,Utah,2022-10-28 00:00:00,109,53,28,15,90,38,45,13,30,20,0.422222222,0.288888889,0.666666667,0.494444444,113,48.66666667,26.66666667,17,93.66666667,41.66666667,38.33333333,12.33333333,24.66666667,17.33333333,0.444705337,0.324914717,0.683531746,0.510601517,118.8,48.6,29.2,16.6,95,43.2,40.6,14.6,25.2,17.8,0.45631631,0.359159357,0.691839478,0.533149144,109.5,48.8,26,17.2,92.5,40.3,37.9,12.4,24.1,16.5,0.437326384,0.325015909,0.677948091,0.504476485,1
2022-10-28,22200079,Final,1610612756,1610612740,2022,1610612756,124,0.522,0.9,0.303,33,47,1610612740,111,0.442,0.909,0.405,25,33,1,1,PHX,NOP,1610612756,1610612740,TRUE,124,111,1,124,47,33,12,48,92,10,33,18,20,0.52173913,0.303030303,0.9,0.576086957,111,33,25,13,38,86,15,37,20,22,0.441860465,0.405405405,0.909090909,0.529069767,3,Phoenix,2022-10-28 00:00:00,134,48,31,13,92,47,29,12,34,28,0.510869565,0.413793103,0.823529412,0.576086957,119,46,30.33333333,13.66666667,93,44.33333333,32.66666667,12.33333333,22.33333333,18,0.476893988,0.380435444,0.818160598,0.543245336,113.6,45.2,27.6,15.4,88.6,41.2,29.8,10.4,24.8,20.8,0.463798344,0.349264401,0.840766488,0.521881676,107.8,45.8,25.2,14.8,88.2,38.7,31.1,10.7,24,19.7,0.438824867,0.344899401,0.814755539,0.49901334,1610612756,FALSE,111,124,0,111,33,25,13,38,86,15,37,20,22,0.441860465,0.405405405,0.909090909,0.529069767,124,47,33,12,48,92,10,33,18,20,0.52173913,0.303030303,0.9,0.576086957,3,New Orleans,2022-10-28 00:00:00,113,26,25,14,76,44,27,12,18,13,0.578947368,0.444444444,0.722222222,0.657894737,119.3333333,41.33333333,26,15.33333333,89,44.66666667,25.33333333,9.333333333,25.66666667,20.66666667,0.507148572,0.368125701,0.786604787,0.56151753,121.6,47,28.4,13.4,92.8,46,26,10,25,19.6,0.499170464,0.384611685,0.772484611,0.554082861,116.7,46.5,26.9,15.7,90.5,43.1,28.7,9.9,26.5,20.6,0.477637776,0.348375898,0.781045797,0.532707455,1
2022-10-28,22200080,Final,1610612757,1610612745,2022,1610612757,125,0.533,0.8,0.371,30,45,1610612745,111,0.426,0.81,0.368,23,39,1,1,POR,HOU,1610612757,1610612745,TRUE,125,111,1,125,45,30,15,48,90,13,35,16,20,0.533333333,0.371428571,0.8,0.605555556,111,39,23,15,40,94,14,38,17,21,0.425531915,0.368421053,0.80952381,0.5,2,Portland,2022-10-28 00:00:00,98,38,20,19,78,34,37,12,26,18,0.435897436,0.324324324,0.692307692,0.512820513,113,45,20.66666667,15.33333333,81.66666667,39.66666667,33,12.66666667,28,21,0.484895626,0.383945851,0.749685997,0.562506436,113.4,45.4,19.2,15,83,38.8,31.2,11.8,30.6,24,0.467378618,0.377904456,0.779609578,0.538640225,103.7,41.5,19.2,16,81.2,35.3,30.4,10.4,29.7,22.7,0.434058735,0.340852004,0.760860552,0.498190866,1610612757,FALSE,111,125,0,111,39,23,15,40,94,14,38,17,21,0.425531915,0.368421053,0.80952381,0.5,125,45,30,15,48,90,13,35,16,20,0.533333333,0.371428571,0.8,0.605555556,2,Houston,2022-10-28 00:00:00,101,49,19,19,94,36,40,11,24,18,0.382978723,0.275,0.75,0.441489362,106.6666667,47.66666667,18.66666667,15.33333333,92.33333333,36.66666667,37.33333333,12.66666667,26,20.66666667,0.397432573,0.340572716,0.788825758,0.465980325,109.8,48.4,19.8,15,93.6,39.2,36.4,12.6,24.6,18.8,0.418797486,0.347200772,0.779962121,0.486314111,114.5,48.8,22.4,15.8,91.9,41.1,37.6,14.2,24.1,18.1,0.447114302,0.378344019,0.756699517,0.524703187,1
2022-10-27,22200066,Final,1610612751,1610612742,2022,1610612751,125,0.462,0.9,0.343,20,45,1610612742,129,0.506,0.771,0.5,25,37,0,0,BKN,DAL,1610612751,1610612742,TRUE,125,129,0,125,45,20,13,43,93,12,35,27,30,0.462365591,0.342857143,0.9,0.52688172,129,37,25,17,41,81,20,40,27,35,0.50617284,0.5,0.771428571,0.62962963,1,Brooklyn,2022-10-27 00:00:00,99,37,23,14,86,34,27,7,30,24,0.395348837,0.259259259,0.8,0.436046512,110.6666667,38.66666667,25.33333333,12.66666667,84.33333333,39.66666667,30.33333333,9.666666667,28.33333333,21.66666667,0.470192907,0.313677553,0.765782493,0.528083512,110.4,40.2,24,13.8,86,39.2,31.8,10.6,27.4,21.4,0.456094294,0.328812592,0.780898067,0.517973702,106.2,40.3,24.6,16.4,82.4,38.4,31.4,10.3,26,19.1,0.465847293,0.32411894,0.735667317,0.5283907,1610612751,FALSE,129,125,1,129,37,25,17,41,81,20,40,27,35,0.50617284,0.5,0.771428571,0.62962963,125,45,20,13,43,93,12,35,27,30,0.462365591,0.342857143,0.9,0.52688172,2,Dallas,2022-10-27 00:00:00,111,37,18,11,82,41,39,12,24,17,0.5,0.307692308,0.708333333,0.573170732,117.6666667,43,19.33333333,12.66666667,82.33333333,40.33333333,37.66666667,14.33333333,31.33333333,22.66666667,0.488888889,0.381196581,0.719771242,0.575871725,114.6,40,22.2,12.8,82.6,38.8,41.4,15.4,29.8,21.6,0.469164851,0.3733988,0.728832442,0.562342207,111.7,38.6,22.3,12.1,81.2,37.4,42.3,16.1,27.5,20.8,0.459823201,0.380950091,0.766712782,0.559027889,0
2022-10-27,22200067,Final,1610612760,1610612746,2022,1610612760,118,0.495,0.875,0.447,27,36,1610612746,110,0.537,0.722,0.321,21,44,1,1,OKC,LAC,1610612760,1610612746,TRUE,118,110,1,118,36,27,11,47,95,17,38,7,8,0.494736842,0.447368421,0.875,0.584210526,110,44,21,19,44,82,9,28,13,18,0.536585366,0.321428571,0.722222222,0.591463415,2,Oklahoma City,2022-10-27 00:00:00,108,60,19,5,110,42,30,4,25,20,0.381818182,0.133333333,0.8,0.4,110.3333333,49.66666667,24,9.333333333,99.33333333,41.66666667,36.33333333,9.333333333,23,17.66666667,0.421598968,0.249194124,0.76563147,0.470212766,111.4,49,23.6,10.6,96.6,40.6,37.6,10.4,25.2,19.8,0.422750314,0.270562226,0.783015246,0.477687913,106.9,47.4,22.3,13.5,91.9,39.8,35,9.9,23.3,17.4,0.43571991,0.278959213,0.730481135,0.490235872,1610612760,FALSE,110,118,0,110,44,21,19,44,82,9,28,13,18,0.536585366,0.321428571,0.722222222,0.591463415,118,36,27,11,47,95,17,38,7,8,0.494736842,0.447368421,0.875,0.584210526,2,LA Clippers,2022-10-27 00:00:00,94,47,21,18,83,35,31,10,18,14,0.421686747,0.322580645,0.777777778,0.481927711,100,43.33333333,20.33333333,15,82,37.33333333,28.33333333,9.333333333,20,16,0.455627992,0.337640518,0.795622896,0.512519515,103.6,45.2,21.4,17.4,81.8,37.8,28.4,9.6,24.2,18.4,0.462262338,0.343224705,0.766405995,0.520900263,108,45.6,22.8,15.3,83.6,38.3,32.9,12.2,25.1,19.2,0.456350719,0.370438196,0.778909361,0.529060145,1
2022-10-27,22200068,Final,1610612744,1610612748,2022,1610612744,123,0.5,0.867,0.391,30,50,1610612748,110,0.443,0.818,0.326,25,31,1,1,GSW,MIA,1610612744,1610612748,TRUE,123,110,1,123,50,30,19,46,92,18,46,13,15,0.5,0.391304348,0.866666667,0.597826087,110,31,25,12,39,88,14,43,18,22,0.443181818,0.325581395,0.818181818,0.522727273,2,Golden State,2022-10-27 00:00:00,105,40,28,13,91,41,35,10,17,13,0.450549451,0.285714286,0.764705882,0.505494505,119.3333333,37.33333333,28.66666667,14.66666667,88.66666667,42.66666667,37.33333333,13,26.66666667,21,0.481687852,0.3502886,0.791938998,0.555231885,118.6,40.2,30,15.4,91.4,42.6,39.8,13,25.8,20.4,0.466878324,0.328903319,0.792220255,0.538035925,114.8,44.8,27.8,16.4,89.1,40.6,39.1,13.7,25.5,19.9,0.454962776,0.347514249,0.795480414,0.531562091,1610612744,FALSE,110,123,0,110,31,25,12,39,88,14,43,18,22,0.443181818,0.325581395,0.818181818,0.522727273,123,50,30,19,46,92,18,46,13,15,0.5,0.391304348,0.866666667,0.597826087,1,Miami,2022-10-27 00:00:00,119,46,34,16,87,44,38,15,19,16,0.505747126,0.394736842,0.842105263,0.591954023,107,45.33333333,27,14.33333333,82,37,34,11.33333333,24.33333333,21.66666667,0.451714906,0.332232542,0.885640026,0.520637602,106.6,43.6,25,14.2,83.6,38,31.2,10.8,23.2,19.8,0.454833291,0.346592273,0.848526873,0.519882561,110.2,44.2,26.5,14.6,87.7,38.8,37.1,12.9,23.9,19.7,0.443444774,0.345278582,0.828686902,0.517255814,1
2022-10-27,22200069,Final,1610612758,1610612763,2022,1610612758,110,0.482,0.818,0.316,28,40,1610612763,125,0.533,0.722,0.424,27,43,0,0,SAC,MEM,1610612758,1610612763,TRUE,110,125,0,110,40,28,13,40,83,12,38,18,22,0.481927711,0.315789474,0.818181818,0.554216867,125,43,27,12,49,92,14,33,13,18,0.532608696,0.424242424,0.722222222,0.608695652,4,Sacramento,2022-10-27 00:00:00,125,51,31,16,100,47,43,11,25,20,0.47,0.255813953,0.8,0.525,114,43.66666667,27.33333333,14.33333333,90,42,40.66666667,14,23.33333333,16,0.466470588,0.34739253,0.687044534,0.545588235,116,45,27.2,16.6,90.4,41.6,40.4,15.2,25.6,17.6,0.459572875,0.377791365,0.68808879,0.54422915,113.4,44.2,27.3,15.2,88.2,41.2,37,13.8,24.6,17.2,0.469258349,0.374152093,0.699162105,0.548270307,1610612758,FALSE,125,110,1,125,43,27,12,49,92,14,33,13,18,0.532608696,0.424242424,0.722222222,0.608695652,110,40,28,13,40,83,12,38,18,22,0.481927711,0.315789474,0.818181818,0.554216867,3,Memphis,2022-10-27 00:00:00,134,38,21,8,94,47,34,16,31,24,0.5,0.470588235,0.774193548,0.585106383,119.6666667,39,22.33333333,12.33333333,90.33333333,42,36.33333333,14.66666667,28,21,0.463187807,0.398565487,0.751838462,0.542856868,120,46.4,23.4,11.8,96,42.8,38.2,13.6,29,20.8,0.446779571,0.350889292,0.714947471,0.517252441,112.5,45.9,23.3,14.4,90.2,39.3,36,12.2,30,21.7,0.437610265,0.335906407,0.722447442,0.504808239,0
2022-10-26,22200056,Final,1610612739,1610612753,2022,1610612739,103,0.414,0.7,0.303,25,43,1610612753,92,0.432,0.762,0.25,19,43,1,1,CLE,ORL,1610612739,1610612753,TRUE,103,92,1,103,43,25,12,36,87,10,33,21,30,0.413793103,0.303030303,0.7,0.471264368,92,43,19,16,35,81,6,24,16,21,0.432098765,0.25,0.761904762,0.469135802,3,Cleveland,2022-10-26 00:00:00,117,48,19,13,96,41,33,13,25,22,0.427083333,0.393939394,0.88,0.494791667,116.6666667,44.66666667,25.33333333,15.66666667,86,42.33333333,29.33333333,13,22,19,0.49509857,0.447891615,0.864991948,0.570685585,112.6,43.6,24.8,14.8,86.2,40.4,31.4,13.6,21.4,18.2,0.471638632,0.437452917,0.849298199,0.550590949,111.4,43.4,25.4,14.2,86.7,40.7,31.1,12.8,21.7,17.2,0.470062455,0.405686721,0.801139352,0.543458428,1610612739,FALSE,92,103,0,92,43,19,16,35,81,6,24,16,21,0.432098765,0.25,0.761904762,0.469135802,103,43,25,12,36,87,10,33,21,30,0.413793103,0.303030303,0.7,0.471264368,2,Orlando,2022-10-26 00:00:00,102,41,14,12,86,36,35,7,27,23,0.418604651,0.2,0.851851852,0.459302326,106.6666667,44.33333333,17,13.33333333,87,38,34.33333333,10,26.66666667,20.66666667,0.434929621,0.292156863,0.768008588,0.491477968,108.6,46.6,19,14.6,87.2,39,34.4,10.6,26,20,0.44627264,0.310165913,0.763012284,0.506475493,108.6,46.4,22.4,15.6,86.6,39,39.1,12.7,22.6,17.9,0.449858557,0.320967215,0.792006752,0.522466942,1
2022-10-26,22200057,Final,1610612765,1610612737,2022,1610612765,113,0.462,0.682,0.438,23,40,1610612737,118,0.495,0.8,0.364,22,46,0,0,DET,ATL,1610612765,1610612737,TRUE,113,118,0,113,40,23,13,42,91,14,32,15,22,0.461538462,0.4375,0.681818182,0.538461538,118,46,22,12,45,91,8,22,20,25,0.494505495,0.363636364,0.8,0.538461538,1,Detroit,2022-10-26 00:00:00,99,41,12,13,88,36,28,8,25,19,0.409090909,0.285714286,0.76,0.454545455,106.6666667,47.66666667,21.33333333,13.66666667,91,37.33333333,35.33333333,11.66666667,29,20.33333333,0.410632642,0.321428571,0.706805556,0.474029771,108.8,47.8,23.6,14.4,93.8,38.4,39.2,12.8,26,19.2,0.409917341,0.324233661,0.750837719,0.477555118,104.7,45.5,23.8,15.9,89.3,36.4,40.5,12.4,25.9,19.5,0.408018491,0.308160248,0.760711697,0.47733825,1610612765,FALSE,118,113,1,118,46,22,12,45,91,8,22,20,25,0.494505495,0.363636364,0.8,0.538461538,113,40,23,13,42,91,14,32,15,22,0.461538462,0.4375,0.681818182,0.538461538,3,Atlanta,2022-10-26 00:00:00,109,45,23,12,95,39,35,8,28,23,0.410526316,0.228571429,0.821428571,0.452631579,111.3333333,43,26.33333333,12.66666667,91.33333333,41.33333333,30.33333333,9.333333333,22.66666667,19.33333333,0.453321506,0.309308756,0.864087302,0.504664126,108.8,46.4,25.8,13.6,89.8,39.2,31.4,10.6,24.2,19.8,0.436726446,0.341140809,0.820535714,0.49611091,107.6,42.6,22.7,13.1,85.2,38.9,30.9,11,23.6,18.8,0.456156278,0.355989969,0.793839286,0.52134641,0
2022-10-26,22200058,Final,1610612752,1610612766,2022,1610612752,134,0.536,0.864,0.367,26,46,1610612766,131,0.495,0.667,0.419,31,42,1,1,NYK,CHA,1610612752,1610612766,TRUE,134,131,1,134,46,26,16,52,97,11,30,19,22,0.536082474,0.366666667,0.863636364,0.592783505,131,42,31,15,49,99,13,31,20,30,0.494949495,0.419354839,0.666666667,0.560606061,2,New York,2022-10-26 00:00:00,115,50,24,13,93,43,37,11,25,18,0.462365591,0.297297297,0.72,0.521505376,119,51.33333333,27,12.33333333,99,45.66666667,37.33333333,12,21.66666667,15.66666667,0.464117035,0.320531057,0.72989899,0.52566194,112.4,53.8,26,13.2,98,42.8,37.2,11,21.4,15.8,0.438113692,0.294462019,0.742484848,0.494714174,112.7,48.6,26.3,12.4,93.8,41.7,38.5,13,21.7,16.3,0.445290095,0.335664926,0.762538721,0.515411038,1610612752,FALSE,131,134,0,131,42,31,15,49,99,13,31,20,30,0.494949495,0.419354839,0.666666667,0.560606061,134,46,26,16,52,97,11,30,19,22,0.536082474,0.366666667,0.863636364,0.592783505,3,Charlotte,2022-10-26 00:00:00,126,52,28,13,90,47,26,11,30,21,0.522222222,0.423076923,0.7,0.583333333,122.3333333,46.66666667,28,13.66666667,93.66666667,46.33333333,29.66666667,12.33333333,22.33333333,17.33333333,0.495489589,0.417901909,0.785093168,0.561246375,113.6,46.6,24,16.4,88.8,43.2,26.6,9.8,22.2,17.4,0.486353428,0.360142855,0.777893507,0.54062064,108.8,46.6,23.2,15.3,92.2,40.5,32,10.4,24,17.4,0.442150836,0.329432974,0.729816038,0.498683731,1
2022-10-26,22200059,Final,1610612761,1610612755,2022,1610612761,119,0.548,0.786,0.432,32,39,1610612755,109,0.506,0.684,0.444,29,34,1,1,TOR,PHI,1610612761,1610612755,TRUE,119,109,1,119,39,32,9,46,84,16,37,11,14,0.547619048,0.432432432,0.785714286,0.642857143,109,34,29,12,40,79,16,36,13,19,0.506329114,0.444444444,0.684210526,0.607594937,2,Toronto,2022-10-26 00:00:00,98,52,22,12,86,34,32,14,20,16,0.395348837,0.4375,0.8,0.476744186,104,43.33333333,23.66666667,10.33333333,85.66666667,37.33333333,33,13,22,16.33333333,0.436243811,0.396443834,0.738888889,0.512020914,111.4,45.6,22.4,11,90.2,39.4,31.6,11.8,27.8,20.8,0.436207957,0.372808829,0.743180894,0.50327198,109.1,47.2,20.1,12.7,91.5,39.4,32.8,9.9,28.5,20.4,0.430367404,0.305048095,0.719119593,0.485720685,1610612761,FALSE,109,119,0,109,34,29,12,40,79,16,36,13,19,0.506329114,0.444444444,0.684210526,0.607594937,119,39,32,9,46,84,16,37,11,14,0.547619048,0.432432432,0.785714286,0.642857143,2,Philadelphia,2022-10-26 00:00:00,120,39,25,7,80,38,43,19,28,25,0.475,0.441860465,0.892857143,0.59375,104.3333333,41,22.66666667,9.666666667,82.33333333,37,32.66666667,11.33333333,23,19,0.449737043,0.324258148,0.82967033,0.519201807,105.8,39.2,20.2,11,83.2,37.2,33.4,11.6,23.8,19.8,0.448493911,0.33388262,0.832867133,0.51878232,105.7,41.4,21.1,12.4,88.3,38.3,35.1,12,20,17.1,0.434710306,0.333121909,0.855370074,0.503017783,1
2022-10-26,22200060,Final,1610612749,1610612751,2022,1610612749,110,0.443,0.759,0.278,21,54,1610612751,99,0.395,0.8,0.259,23,37,1,1,MIL,BKN,1610612749,1610612751,TRUE,110,99,1,110,54,21,18,39,88,10,36,22,29,0.443181818,0.277777778,0.75862069,0.5,99,37,23,14,34,86,7,27,24,30,0.395348837,0.259259259,0.8,0.436046512,4,Milwaukee,2022-10-26 00:00:00,125,47,29,16,85,48,31,16,21,13,0.564705882,0.516129032,0.619047619,0.658823529,104,46,24,16.66666667,83.66666667,38.66666667,35.33333333,14,18.66666667,12.66666667,0.461367311,0.406530745,0.674603175,0.544956275,105,43,23.8,17,83.4,37.2,39.8,14.6,22.4,16,0.446444358,0.378092117,0.698095238,0.534259312,102.6,47.1,22,16,87,37.3,36.7,12.4,20.9,15.6,0.429567495,0.340267923,0.740019841,0.501514318,1610612749,FALSE,99,110,0,99,37,23,14,34,86,7,27,24,30,0.395348837,0.259259259,0.8,0.436046512,110,54,21,18,39,88,10,36,22,29,0.443181818,0.277777778,0.75862069,0.5,2,Brooklyn,2022-10-26 00:00:00,124,35,27,11,87,47,29,9,26,21,0.540229885,0.310344828,0.807692308,0.591954023,113.6666667,39.33333333,25,13.33333333,85.33333333,41.66666667,32.33333333,10.66666667,26.33333333,19.66666667,0.488222696,0.328267901,0.749115827,0.551274,112,41,25.8,13.8,85.6,41,32.4,11,25.8,19,0.479405479,0.33696074,0.729988977,0.543859638,107,40.2,23.9,16.4,81.4,38.5,30.8,10.6,26.4,19.4,0.472365041,0.345812062,0.735079082,0.537417628,1
